epoch,accuracy,loss,negative,positive,pred_positive,roc_auc,sensitivity,specificity,true_negative,true_positive,val_accuracy,val_loss,val_negative,val_positive,val_pred_positive,val_roc_auc,val_sensitivity,val_speci,val_true_negative,val_true_positive
185,0.24212599,2.667824745,471,37,416,0.70930165,0.9189189,0.18895966,89,34,0.493150681,3.052157164,197,22,127,0.703737915,0.863636374,0.451776654,89,19
186,0.26968503,2.603597403,471,37,402,0.7772422,0.9189189,0.21868365,103,34,0.497716904,3.041654348,197,22,126,0.703276396,0.863636374,0.456852794,90,19
187,0.2972441,2.676915884,471,37,386,0.6730935,0.8918919,0.25053078,118,33,0.506849289,3.031462669,197,22,124,0.703045666,0.863636374,0.467005074,92,19
188,0.31496063,2.619649649,471,37,375,0.69352156,0.8648649,0.27176222,128,32,0.515981734,3.021584034,197,22,122,0.703045666,0.863636374,0.477157354,94,19
189,0.2933071,2.637069225,471,37,392,0.6948987,0.9459459,0.24203822,114,35,0.525114179,3.011666775,197,22,118,0.702584207,0.818181813,0.492385775,97,18
190,0.32480314,2.599615097,471,37,368,0.7070064,0.8378378,0.28450108,134,31,0.534246564,3.001980066,197,22,116,0.702584207,0.818181813,0.502538085,99,18
191,0.31299213,2.601838589,471,37,374,0.6755609,0.8378378,0.27176222,128,31,0.566210032,2.993236303,197,22,109,0.702122748,0.818181813,0.538071036,106,18
192,0.36614174,2.51922965,471,37,353,0.7720204,0.9189189,0.32271764,152,34,0.566210032,2.984404564,197,22,109,0.702353477,0.818181813,0.538071036,106,18
193,0.33464566,2.5167799,471,37,369,0.7404028,0.9189189,0.28874734,136,34,0.566210032,2.975665331,197,22,109,0.702353477,0.818181813,0.538071036,106,18
194,0.37401575,2.52601409,471,37,343,0.7288116,0.8378378,0.3375796,159,31,0.570776284,2.966390133,197,22,108,0.702353477,0.818181813,0.543147206,107,18
195,0.36417323,2.551306725,471,37,344,0.6973088,0.7837838,0.3312102,156,29,0.589041114,2.956932545,197,22,104,0.702122748,0.818181813,0.563451767,111,18
196,0.38188976,2.58020854,471,37,339,0.6891031,0.8378378,0.3460722,163,31,0.589041114,2.946773767,197,22,104,0.701661289,0.818181813,0.563451767,111,18
197,0.3484252,2.574651957,471,37,352,0.6608137,0.7837838,0.31422505,148,29,0.593607306,2.937200546,197,22,103,0.702814937,0.818181813,0.568527937,112,18
198,0.41535434,2.481851339,471,37,324,0.7481494,0.8648649,0.38004246,179,32,0.593607306,2.927733421,197,22,103,0.703737915,0.818181813,0.568527937,112,18
199,0.41141734,2.515843391,471,37,326,0.7155563,0.8648649,0.37579617,177,32,0.593607306,2.917794466,197,22,103,0.704430103,0.818181813,0.568527937,112,18
200,0.41535434,2.508413076,471,37,324,0.7424686,0.8648649,0.38004246,179,32,0.593607306,2.907478809,197,22,103,0.705583751,0.818181813,0.568527937,112,18
201,0.39566928,2.433272362,471,37,332,0.73850924,0.8378378,0.36093417,170,31,0.593607306,2.897725582,197,22,103,0.70604521,0.818181813,0.568527937,112,18
202,0.41338584,2.444123268,471,37,327,0.77649623,0.8918919,0.37579617,177,33,0.593607306,2.88743186,197,22,103,0.70650667,0.818181813,0.568527937,112,18
203,0.42125985,2.396335602,471,37,321,0.78785795,0.8648649,0.38641188,182,32,0.593607306,2.876461029,197,22,103,0.70650667,0.818181813,0.568527937,112,18
204,0.41338584,2.408829927,471,37,323,0.7433867,0.8378378,0.38004246,179,31,0.589041114,2.865549803,197,22,104,0.70604521,0.818181813,0.563451767,111,18
205,0.3996063,2.424286127,471,37,330,0.73259884,0.8378378,0.36518046,172,31,0.598173499,2.855644941,197,22,102,0.705122292,0.818181813,0.573604047,113,18
206,0.41338584,2.462452173,471,37,321,0.70574397,0.8108108,0.3821656,180,30,0.593607306,2.845538855,197,22,103,0.704430103,0.818181813,0.568527937,112,18
207,0.46456692,2.400600433,471,37,301,0.75578123,0.8918919,0.43099788,203,33,0.589041114,2.835310459,197,22,104,0.704199374,0.818181813,0.563451767,111,18
208,0.41141734,2.430226564,471,37,326,0.71131,0.8648649,0.37579617,177,32,0.589041114,2.825323582,197,22,104,0.702814937,0.818181813,0.563451767,111,18
209,0.42716536,2.368278503,471,37,320,0.77075803,0.8918919,0.39065817,184,33,0.589041114,2.815417528,197,22,104,0.702814937,0.818181813,0.563451767,111,18
210,0.39566928,2.422409534,471,37,336,0.6955873,0.8918919,0.3566879,168,33,0.589041114,2.806113482,197,22,104,0.702814937,0.818181813,0.563451767,111,18
211,0.4055118,2.412802696,471,37,331,0.7239915,0.8918919,0.3673036,173,33,0.589041114,2.796977997,197,22,104,0.703968644,0.818181813,0.563451767,111,18
212,0.41535434,2.284159184,471,37,328,0.8220577,0.9189189,0.37579617,177,34,0.593607306,2.787855387,197,22,103,0.703276396,0.818181813,0.568527937,112,18
213,0.43110237,2.358056068,471,37,316,0.75876516,0.8648649,0.3970276,187,32,0.593607306,2.778578043,197,22,103,0.702584207,0.818181813,0.568527937,112,18
214,0.42519686,2.368736506,471,37,315,0.7250244,0.8108108,0.39490446,186,30,0.589041114,2.769360304,197,22,104,0.703276396,0.818181813,0.563451767,111,18
215,0.4566929,2.320540905,471,37,305,0.74591154,0.8918919,0.42250532,199,33,0.589041114,2.760626793,197,22,104,0.704199374,0.818181813,0.563451767,111,18
216,0.4448819,2.321639299,471,37,315,0.7647329,0.9459459,0.40552017,191,35,0.593607306,2.752045155,197,22,103,0.704660833,0.818181813,0.568527937,112,18
217,0.44291338,2.33820343,471,37,310,0.7450508,0.8648649,0.40976647,193,32,0.593607306,2.743340254,197,22,103,0.704891562,0.818181813,0.568527937,112,18
218,0.43897638,2.299768925,471,37,310,0.73156595,0.8378378,0.40764332,192,31,0.602739751,2.735024929,197,22,101,0.704891562,0.818181813,0.578680217,114,18
219,0.4566929,2.386587143,471,37,299,0.6949561,0.8108108,0.42887473,202,30,0.602739751,2.726447821,197,22,101,0.704430103,0.818181813,0.578680217,114,18
220,0.47440946,2.241766691,471,37,298,0.80897456,0.9189189,0.43949044,207,34,0.602739751,2.718076229,197,22,101,0.704660833,0.818181813,0.578680217,114,18
221,0.42913386,2.307985783,471,37,313,0.71285933,0.8108108,0.39915073,188,30,0.602739751,2.710371733,197,22,101,0.705353022,0.818181813,0.578680217,114,18
222,0.4507874,2.231178284,471,37,304,0.7634131,0.8378378,0.42038217,198,31,0.607305944,2.703250408,197,22,100,0.705583751,0.818181813,0.583756328,115,18
223,0.4507874,2.22265625,471,37,304,0.7708154,0.8378378,0.42038217,198,31,0.611872137,2.69643116,197,22,99,0.704660833,0.818181813,0.588832498,116,18
224,0.47834647,2.252196312,471,37,290,0.73747635,0.8378378,0.45010614,212,31,0.607305944,2.689876318,197,22,98,0.705122292,0.772727251,0.588832498,116,17
225,0.5137795,2.198574305,471,37,274,0.7679463,0.8648649,0.4861996,229,32,0.611872137,2.68341589,197,22,97,0.705583751,0.772727251,0.593908608,117,17
226,0.503937,2.30838275,471,37,277,0.732025,0.8378378,0.477707,225,31,0.611872137,2.676900387,197,22,95,0.70627594,0.727272749,0.598984778,118,16
227,0.53346455,2.292564392,471,37,262,0.7153268,0.8378378,0.50955415,240,31,0.616438329,2.669430017,197,22,94,0.70650667,0.727272749,0.604060888,119,16
228,0.48818898,2.211720943,471,37,287,0.7450508,0.8648649,0.45859873,216,32,0.616438329,2.662527561,197,22,94,0.706737399,0.727272749,0.604060888,119,16
229,0.53149605,2.124070644,471,37,267,0.81517184,0.8918919,0.50318474,237,33,0.621004581,2.656000853,197,22,93,0.706968188,0.727272749,0.609137058,120,16
230,0.5177165,2.23204422,471,37,268,0.7375911,0.8108108,0.49469215,233,30,0.621004581,2.649284363,197,22,93,0.708352566,0.727272749,0.609137058,120,16
231,0.5177165,2.119688272,471,37,268,0.783669,0.8108108,0.49469215,233,30,0.621004581,2.642616034,197,22,93,0.708814025,0.727272749,0.609137058,120,16
232,0.5511811,2.197052717,471,37,253,0.7640443,0.8378378,0.52866244,249,31,0.625570774,2.635770321,197,22,92,0.709506214,0.727272749,0.614213169,121,16
233,0.54527557,2.190196514,471,37,256,0.7577323,0.8378378,0.522293,246,31,0.630136967,2.628484964,197,22,91,0.710198402,0.727272749,0.619289339,122,16
234,0.5492126,2.132128477,471,37,258,0.775406,0.8918919,0.522293,246,33,0.630136967,2.621408224,197,22,91,0.709967673,0.727272749,0.619289339,122,16
235,0.53937006,2.134206057,471,37,255,0.7600849,0.7837838,0.52016985,245,29,0.630136967,2.614677429,197,22,91,0.709044755,0.727272749,0.619289339,122,16
236,0.52755904,2.111626387,471,37,265,0.7727664,0.8378378,0.50318474,237,31,0.634703219,2.608528614,197,22,90,0.709506214,0.727272749,0.624365509,123,16
237,0.53740156,2.066890955,471,37,264,0.80673665,0.8918919,0.50955415,240,33,0.634703219,2.60250473,197,22,90,0.709506214,0.727272749,0.624365509,123,16
238,0.5748032,2.165931225,471,37,239,0.73323005,0.8108108,0.55626327,262,30,0.634703219,2.596602678,197,22,90,0.710429192,0.727272749,0.624365509,123,16
239,0.5590551,2.146427631,471,37,251,0.76071614,0.8648649,0.53503186,252,32,0.634703219,2.590012074,197,22,88,0.71002537,0.681818187,0.629441619,124,15
240,0.5826772,2.192302227,471,37,241,0.74906754,0.8918919,0.5583864,263,33,0.634703219,2.582941771,197,22,88,0.710198402,0.681818187,0.629441619,124,15
241,0.54133856,2.098485231,471,37,258,0.7954897,0.8378378,0.51804674,244,31,0.634703219,2.57529974,197,22,88,0.709506214,0.681818187,0.629441619,124,15
242,0.6043307,2.065453291,471,37,230,0.8085729,0.8918919,0.581741,274,33,0.634703219,2.56811142,197,22,88,0.710198402,0.681818187,0.629441619,124,15
243,0.5846457,2.029457092,471,37,242,0.83077985,0.9189189,0.5583864,263,34,0.634703219,2.560151815,197,22,88,0.709275484,0.681818187,0.629441619,124,15
244,0.5787402,2.044240475,471,37,243,0.82159865,0.8918919,0.55414015,261,33,0.634703219,2.551991463,197,22,88,0.709736943,0.681818187,0.629441619,124,15
245,0.5885827,2.084337711,471,37,238,0.78091466,0.8918919,0.56475586,266,33,0.639269412,2.544603825,197,22,87,0.710659921,0.681818187,0.634517789,125,15
246,0.5826772,2.094581604,471,37,241,0.7954324,0.8918919,0.5583864,263,33,0.639269412,2.536804914,197,22,87,0.710198402,0.681818187,0.634517789,125,15
247,0.5610236,2.120824099,471,37,244,0.72611463,0.7837838,0.54352444,256,29,0.639269412,2.529837132,197,22,87,0.709506214,0.681818187,0.634517789,125,15
248,0.5570866,2.188321114,471,37,250,0.7171056,0.8378378,0.53503186,252,31,0.639269412,2.522476912,197,22,87,0.707660377,0.681818187,0.634517789,125,15
249,0.5866142,2.008168221,471,37,233,0.79830146,0.8108108,0.56900215,268,30,0.634703219,2.515960693,197,22,88,0.706968188,0.681818187,0.629441619,124,15
250,0.6082677,1.920325518,471,37,228,0.8426579,0.8918919,0.58598727,276,33,0.643835604,2.510981798,197,22,86,0.707198918,0.681818187,0.639593899,126,15
251,0.6043307,1.95507288,471,37,232,0.83123887,0.9189189,0.57961786,273,34,0.643835604,2.506150246,197,22,86,0.707660377,0.681818187,0.639593899,126,15
252,0.5925197,1.984088063,471,37,236,0.81494236,0.8918919,0.56900215,268,33,0.648401797,2.50127244,197,22,85,0.708583295,0.681818187,0.644670069,127,15
253,0.62007874,1.964994311,471,37,220,0.8229185,0.8648649,0.6008493,283,32,0.652968049,2.496803761,197,22,84,0.707891107,0.681818187,0.64974618,128,15
254,0.63582677,1.988002419,471,37,214,0.802433,0.8918919,0.6157113,290,33,0.652968049,2.491951227,197,22,84,0.707891107,0.681818187,0.64974618,128,15
255,0.5511811,2.028943777,471,37,249,0.7788489,0.7837838,0.5329087,251,29,0.657534242,2.486652851,197,22,83,0.706737399,0.681818187,0.65482235,129,15
256,0.62007874,1.98853755,471,37,220,0.8098927,0.8648649,0.6008493,283,32,0.657534242,2.481051922,197,22,83,0.706737399,0.681818187,0.65482235,129,15
257,0.6043307,2.100469351,471,37,226,0.7283239,0.8378378,0.58598727,276,31,0.662100434,2.475727081,197,22,82,0.707198918,0.681818187,0.65989846,130,15
258,0.63385826,1.937511683,471,37,215,0.8155162,0.8918919,0.6135881,289,33,0.662100434,2.470779181,197,22,82,0.707660377,0.681818187,0.65989846,130,15
259,0.62598425,1.959588051,471,37,217,0.8054169,0.8648649,0.6072187,286,32,0.666666687,2.465044498,197,22,81,0.707891107,0.681818187,0.66497463,131,15
260,0.5925197,2.040332794,471,37,224,0.7297297,0.7297297,0.581741,274,27,0.666666687,2.460412025,197,22,81,0.707891107,0.681818187,0.66497463,131,15
261,0.6102362,2.01058507,471,37,225,0.7672577,0.8648649,0.59023356,278,32,0.671232879,2.455757618,197,22,80,0.707429647,0.681818187,0.67005074,132,15
262,0.61811024,2.013600588,471,37,211,0.7350663,0.7297297,0.6093418,287,27,0.666666687,2.45195365,197,22,79,0.707429647,0.636363626,0.67005074,132,14
263,0.61811024,1.96811974,471,37,213,0.76289666,0.7567568,0.6072187,286,28,0.666666687,2.449143887,197,22,79,0.707891107,0.636363626,0.67005074,132,14
264,0.6476378,1.979957461,471,37,202,0.78929245,0.8108108,0.6348195,299,30,0.666666687,2.445799828,197,22,79,0.707660377,0.636363626,0.67005074,132,14
265,0.62007874,1.980985165,471,37,214,0.7388535,0.7837838,0.6072187,286,29,0.675799072,2.443099976,197,22,77,0.705064595,0.636363626,0.680203021,134,14
266,0.63188976,2.025906801,471,37,208,0.73959947,0.7837838,0.61995757,292,29,0.680365324,2.440059185,197,22,76,0.705583751,0.636363626,0.685279191,135,14
267,0.63779527,1.9819839,471,37,209,0.7806278,0.8378378,0.6220807,293,31,0.684931517,2.435542107,197,22,75,0.706737399,0.636363626,0.690355301,136,14
268,0.6574803,1.912895083,471,37,197,0.80363804,0.8108108,0.6454353,304,30,0.684931517,2.429942131,197,22,75,0.707198918,0.636363626,0.690355301,136,14
269,0.63779527,1.941634536,471,37,203,0.7646755,0.7567568,0.6284501,296,28,0.684931517,2.42417264,197,22,75,0.70604521,0.636363626,0.690355301,136,14
270,0.6437008,1.864316344,471,37,206,0.80754,0.8378378,0.6284501,296,31,0.680365324,2.418319225,197,22,76,0.703968644,0.636363626,0.685279191,135,14
271,0.62204725,1.974667668,471,37,213,0.75331384,0.7837838,0.6093418,287,29,0.680365324,2.412316084,197,22,76,0.704430103,0.636363626,0.685279191,135,14
272,0.6476378,1.928971171,471,37,196,0.72313076,0.7297297,0.641189,302,27,0.680365324,2.407036543,197,22,76,0.704891562,0.636363626,0.685279191,135,14
273,0.6535433,1.887194037,471,37,203,0.81488496,0.8648649,0.6369427,300,32,0.680365324,2.401355267,197,22,76,0.705353022,0.636363626,0.685279191,135,14
274,0.63779527,1.944837332,471,37,205,0.7520514,0.7837838,0.626327,295,29,0.675799072,2.395743847,197,22,77,0.705814481,0.636363626,0.680203021,134,14
275,0.6574803,1.8474648,471,37,197,0.7678315,0.8108108,0.6454353,304,30,0.675799072,2.390702009,197,22,77,0.707891107,0.636363626,0.680203021,134,14
276,0.6535433,1.877650738,471,37,203,0.7824066,0.8648649,0.6369427,300,32,0.684931517,2.386209011,197,22,75,0.708583295,0.636363626,0.690355301,136,14
277,0.63582677,1.980585098,471,37,202,0.719114,0.7297297,0.6284501,296,27,0.684931517,2.381802797,197,22,75,0.709275484,0.636363626,0.690355301,136,14
278,0.6456693,1.94069767,471,37,193,0.7608309,0.6756757,0.6433121,303,25,0.684931517,2.377435207,197,22,75,0.709506214,0.636363626,0.690355301,136,14
279,0.6476378,1.968498588,471,37,198,0.76869226,0.7567568,0.6390658,301,28,0.684931517,2.372325897,197,22,75,0.709736943,0.636363626,0.690355301,136,14
280,0.6732283,1.863884568,471,37,189,0.7940552,0.8108108,0.6624204,312,30,0.684931517,2.366887093,197,22,75,0.709967673,0.636363626,0.690355301,136,14
281,0.6555118,1.748257875,471,37,202,0.83284557,0.8648649,0.6390658,301,32,0.684931517,2.362893581,197,22,75,0.709967673,0.636363626,0.690355301,136,14
282,0.63385826,1.856820583,471,37,211,0.78189015,0.8378378,0.6178344,291,31,0.684931517,2.358974457,197,22,75,0.710198402,0.636363626,0.690355301,136,14
283,0.63385826,1.798143864,471,37,207,0.80690885,0.7837838,0.6220807,293,29,0.684931517,2.356027365,197,22,75,0.710659921,0.636363626,0.690355301,136,14
284,0.6515748,1.866322637,471,37,198,0.7816606,0.7837838,0.641189,302,29,0.680365324,2.352420092,197,22,74,0.710429192,0.590909064,0.690355301,136,13
285,0.6771653,1.86344099,471,37,189,0.8024904,0.8378378,0.6645435,313,31,0.680365324,2.347955704,197,22,74,0.709506214,0.590909064,0.690355301,136,13
286,0.6417323,1.80441153,471,37,209,0.8072531,0.8648649,0.6242038,294,32,0.680365324,2.343795538,197,22,74,0.707660377,0.590909064,0.690355301,136,13
287,0.6515748,1.801972032,471,37,206,0.8149997,0.8918919,0.6326964,298,33,0.675799072,2.339482307,197,22,73,0.708121836,0.545454562,0.690355301,136,12
288,0.6614173,1.865662336,471,37,197,0.7779882,0.8378378,0.6475584,305,31,0.675799072,2.334476471,197,22,73,0.707660377,0.545454562,0.690355301,136,12
289,0.68503934,1.830290556,471,37,181,0.78940725,0.7837838,0.6772824,319,29,0.680365324,2.328900337,197,22,74,0.706968188,0.590909064,0.690355301,136,13
290,0.6574803,1.800747156,471,37,199,0.7860217,0.8378378,0.6433121,303,31,0.680365324,2.324251413,197,22,74,0.708583295,0.590909064,0.690355301,136,13
291,0.63779527,1.807010293,471,37,207,0.784415,0.8108108,0.6242038,294,30,0.675799072,2.320287228,197,22,73,0.709044755,0.545454562,0.690355301,136,12
292,0.6515748,1.765452504,471,37,202,0.81494236,0.8378378,0.6369427,300,31,0.675799072,2.317021608,197,22,73,0.708814025,0.545454562,0.690355301,136,12
293,0.6594488,1.841300488,471,37,192,0.75715846,0.7567568,0.6518047,307,28,0.675799072,2.313396215,197,22,73,0.709044755,0.545454562,0.690355301,136,12
294,0.6535433,1.772489786,471,37,205,0.8092041,0.8918919,0.6348195,299,33,0.680365324,2.310166359,197,22,72,0.708583295,0.545454562,0.695431471,137,12
295,0.6515748,1.855053902,471,37,198,0.7657084,0.7837838,0.641189,302,29,0.680365324,2.307239532,197,22,72,0.708583295,0.545454562,0.695431471,137,12
296,0.6653543,1.773635507,471,37,195,0.81327826,0.8378378,0.6518047,307,31,0.684931517,2.304331303,197,22,71,0.707891107,0.545454562,0.700507641,138,12
297,0.6653543,1.758353114,471,37,195,0.8197624,0.8378378,0.6518047,307,31,0.684931517,2.301085234,197,22,71,0.708121836,0.545454562,0.700507641,138,12
298,0.68503934,1.662219882,471,37,189,0.8554542,0.8918919,0.6687898,315,33,0.684931517,2.298476696,197,22,71,0.708814025,0.545454562,0.700507641,138,12
299,0.6633858,1.739672303,471,37,200,0.8308372,0.8918919,0.6454353,304,33,0.684931517,2.295661688,197,22,71,0.709736943,0.545454562,0.700507641,138,12
300,0.63779527,1.839941144,471,37,205,0.7398864,0.7837838,0.626327,295,29,0.684931517,2.292797089,197,22,71,0.710659921,0.545454562,0.700507641,138,12
301,0.6496063,1.83576417,471,37,195,0.7601423,0.7297297,0.6433121,303,27,0.684931517,2.289048433,197,22,71,0.708352566,0.545454562,0.700507641,138,12
302,0.68307084,1.677952051,471,37,182,0.80002296,0.7837838,0.6751592,318,29,0.689497709,2.28695488,197,22,70,0.708814025,0.545454562,0.705583751,139,12
303,0.67913383,1.674490333,471,37,188,0.82113963,0.8378378,0.6666667,314,31,0.698630154,2.284763813,197,22,68,0.709275484,0.545454562,0.715736032,141,12
304,0.6968504,1.856501102,471,37,171,0.759798,0.7297297,0.6942675,327,27,0.698630154,2.281746387,197,22,68,0.708583295,0.545454562,0.715736032,141,12
305,0.6692913,1.719667792,471,37,191,0.80782694,0.8108108,0.6581741,310,30,0.703196347,2.27939868,197,22,67,0.708583295,0.545454562,0.720812201,142,12
306,0.6594488,1.891966105,471,37,190,0.7155563,0.7297297,0.6539278,308,27,0.703196347,2.276552439,197,22,67,0.707660377,0.545454562,0.720812201,142,12
307,0.6712598,1.750308394,471,37,194,0.8089172,0.8648649,0.656051,309,32,0.703196347,2.274077415,197,22,67,0.708121836,0.545454562,0.720812201,142,12
308,0.6594488,1.738417029,471,37,194,0.7882022,0.7837838,0.6496815,306,29,0.703196347,2.271555424,197,22,67,0.708121836,0.545454562,0.720812201,142,12
309,0.67913383,1.700638175,471,37,188,0.81798357,0.8378378,0.6666667,314,31,0.703196347,2.268378735,197,22,67,0.707660377,0.545454562,0.720812201,142,12
310,0.6692913,1.690518498,471,37,191,0.8066219,0.8108108,0.6581741,310,30,0.703196347,2.266620636,197,22,67,0.704430103,0.545454562,0.720812201,142,12
311,0.6909449,1.60386014,471,37,182,0.84495324,0.8378378,0.6794055,320,31,0.703196347,2.265706301,197,22,67,0.702584207,0.545454562,0.720812201,142,12
312,0.68700784,1.710064173,471,37,184,0.80845815,0.8378378,0.6751592,318,31,0.712328792,2.265258789,197,22,65,0.702584207,0.545454562,0.730964482,144,12
313,0.6673228,1.756767511,471,37,192,0.7801687,0.8108108,0.656051,309,30,0.712328792,2.265112162,197,22,65,0.700276852,0.545454562,0.730964482,144,12
314,0.71259844,1.701086998,471,37,169,0.8079991,0.8108108,0.7048832,332,30,0.707762539,2.264579773,197,22,64,0.699123204,0.5,0.730964482,144,11
315,0.7007874,1.690659046,471,37,177,0.81677854,0.8378378,0.6900212,325,31,0.712328792,2.264071465,197,22,63,0.6956622,0.5,0.736040592,145,11
316,0.6968504,1.669341326,471,37,177,0.83135366,0.8108108,0.6878981,324,30,0.712328792,2.262060165,197,22,63,0.691509008,0.5,0.736040592,145,11
317,0.6988189,1.669895053,471,37,178,0.7778734,0.8378378,0.6878981,324,31,0.716894984,2.260986805,197,22,62,0.689201653,0.5,0.741116762,146,11
318,0.6968504,1.644958735,471,37,177,0.82096744,0.8108108,0.6878981,324,30,0.716894984,2.260105848,197,22,62,0.691278279,0.5,0.741116762,146,11
319,0.6948819,1.759339333,471,37,180,0.78510356,0.8378378,0.6836518,322,31,0.716894984,2.259248018,197,22,62,0.694739282,0.5,0.741116762,146,11
320,0.70669293,1.557571292,471,37,174,0.8505193,0.8378378,0.6963906,328,31,0.721461177,2.258966684,197,22,61,0.69612366,0.5,0.746192873,147,11
321,0.70866144,1.634434104,471,37,173,0.846273,0.8378378,0.6985138,329,31,0.721461177,2.25786376,197,22,61,0.699123204,0.5,0.746192873,147,11
322,0.68503934,1.675690413,471,37,183,0.8114994,0.8108108,0.6751592,318,30,0.721461177,2.257030487,197,22,61,0.704430103,0.5,0.746192873,147,11
323,0.70866144,1.68559444,471,37,169,0.81431115,0.7837838,0.7027601,331,29,0.721461177,2.25488019,197,22,61,0.705122292,0.5,0.746192873,147,11
324,0.6889764,1.776426673,471,37,177,0.7542893,0.7567568,0.6836518,322,28,0.721461177,2.251811743,197,22,61,0.703507125,0.5,0.746192873,147,11
325,0.70866144,1.676621079,471,37,169,0.79612094,0.7837838,0.7027601,331,29,0.721461177,2.24841547,197,22,61,0.704891562,0.5,0.746192873,147,11
326,0.7322835,1.581310868,471,37,163,0.8685947,0.8648649,0.72186834,340,32,0.721461177,2.244820833,197,22,61,0.705583751,0.5,0.746192873,147,11
327,0.70472443,1.579275966,471,37,175,0.8424284,0.8378378,0.6942675,327,31,0.721461177,2.243169308,197,22,61,0.705353022,0.5,0.746192873,147,11
328,0.68110234,1.690990686,471,37,179,0.79744077,0.7297297,0.6772824,319,27,0.721461177,2.242213964,197,22,61,0.705122292,0.5,0.746192873,147,11
329,0.71653545,1.569287419,471,37,175,0.857979,0.9189189,0.7006369,330,34,0.721461177,2.240564585,197,22,61,0.704891562,0.5,0.746192873,147,11
330,0.6988189,1.662274361,471,37,176,0.8064498,0.8108108,0.6900212,325,30,0.721461177,2.238725185,197,22,61,0.704199374,0.5,0.746192873,147,11
331,0.7007874,1.604336619,471,37,171,0.808745,0.7567568,0.6963906,328,28,0.721461177,2.236997843,197,22,61,0.704660833,0.5,0.746192873,147,11
332,0.71456695,1.555489421,471,37,172,0.84139556,0.8648649,0.7027601,331,32,0.721461177,2.237104177,197,22,61,0.703507125,0.5,0.746192873,147,11
333,0.7519685,1.564494967,471,37,155,0.846273,0.8918919,0.74097663,349,33,0.721461177,2.236794472,197,22,61,0.703507125,0.5,0.746192873,147,11
334,0.72440946,1.603040338,471,37,161,0.81838524,0.7837838,0.7197452,339,29,0.721461177,2.236138821,197,22,61,0.703507125,0.5,0.746192873,147,11
335,0.6929134,1.622565866,471,37,177,0.82435304,0.7837838,0.6857749,323,29,0.721461177,2.235421896,197,22,61,0.704660833,0.5,0.746192873,147,11
336,0.71653545,1.643447518,471,37,163,0.79250586,0.7567568,0.7133758,336,28,0.721461177,2.234942198,197,22,61,0.703737915,0.5,0.746192873,147,11
337,0.72834647,1.49827075,471,37,161,0.8267057,0.8108108,0.72186834,340,30,0.721461177,2.235527754,197,22,61,0.703507125,0.5,0.746192873,147,11
338,0.71850395,1.63394773,471,37,164,0.8305503,0.7837838,0.7133758,336,29,0.721461177,2.232555389,197,22,61,0.702122748,0.5,0.746192873,147,11
339,0.70669293,1.681825638,471,37,168,0.7931945,0.7567568,0.7027601,331,28,0.721461177,2.228316545,197,22,61,0.702353477,0.5,0.746192873,147,11
340,0.70866144,1.643921733,471,37,171,0.8112699,0.8108108,0.7006369,330,30,0.721461177,2.223860741,197,22,61,0.699353933,0.5,0.746192873,147,11
341,0.71653545,1.587671757,471,37,169,0.81517184,0.8378378,0.7070064,333,31,0.721461177,2.2201612,197,22,61,0.698200285,0.5,0.746192873,147,11
342,0.6988189,1.563854933,471,37,174,0.82946,0.7837838,0.6921444,326,29,0.721461177,2.21651268,197,22,61,0.697969556,0.5,0.746192873,147,11
343,0.746063,1.555809498,471,37,152,0.8421989,0.8108108,0.74097663,349,30,0.716894984,2.212944746,197,22,62,0.697277367,0.5,0.741116762,146,11
344,0.7027559,1.629205465,471,37,170,0.8155735,0.7567568,0.6985138,329,28,0.712328792,2.209201097,197,22,63,0.69589293,0.5,0.736040592,145,11
345,0.71259844,1.651180267,471,37,169,0.7943421,0.8108108,0.7048832,332,30,0.707762539,2.205029488,197,22,64,0.694047093,0.5,0.730964482,144,11
346,0.71456695,1.61047709,471,37,168,0.8043266,0.8108108,0.7070064,333,30,0.707762539,2.200885057,197,22,64,0.693585575,0.5,0.730964482,144,11
347,0.71456695,1.556838036,471,37,170,0.82056576,0.8378378,0.7048832,332,31,0.707762539,2.199532509,197,22,64,0.692893386,0.5,0.730964482,144,11
348,0.7007874,1.464480281,471,37,179,0.8770873,0.8648649,0.6878981,324,32,0.712328792,2.200464249,197,22,63,0.692431927,0.5,0.736040592,145,11
349,0.72440946,1.571661115,471,37,163,0.81970507,0.8108108,0.7176221,338,30,0.712328792,2.201553583,197,22,63,0.693124115,0.5,0.736040592,145,11
350,0.71653545,1.63071394,471,37,167,0.81098294,0.8108108,0.7091295,334,30,0.721461177,2.201830387,197,22,61,0.693816364,0.5,0.746192873,147,11
351,0.72834647,1.551899433,471,37,161,0.8213118,0.8108108,0.72186834,340,30,0.721461177,2.20348978,197,22,61,0.693816364,0.5,0.746192873,147,11
352,0.72244096,1.591484904,471,37,160,0.7541172,0.7567568,0.7197452,339,28,0.721461177,2.205595016,197,22,61,0.69721967,0.5,0.746192873,147,11
353,0.7322835,1.492011786,471,37,161,0.86469275,0.8378378,0.7239915,341,31,0.726027369,2.206650734,197,22,60,0.696585119,0.5,0.751269042,148,11
354,0.72047246,1.583125234,471,37,161,0.8001377,0.7567568,0.7176221,338,28,0.726027369,2.208164454,197,22,60,0.69589293,0.5,0.751269042,148,11
